source,target,material,time,value
farm8,eat2,apples,2011-08-20,9.539350159708947
eat2,landfill Ely,apples,2011-08-20,6.677545111796262
eat2,composting Ely,apples,2011-08-20,2.8618050479126844
farm8,eat2,apples,2011-08-21,0.0012167081470017696
eat2,landfill Ely,apples,2011-08-21,0.0008516957029012384
eat2,composting Ely,apples,2011-08-21,0.0003650124441005308
farm8,eat2,apples,2011-08-22,2.559150472055374
eat2,landfill Ely,apples,2011-08-22,1.7914053304387618
eat2,composting Ely,apples,2011-08-22,0.7677451416166122
farm8,eat2,apples,2011-08-23,0.01359818597667575
eat2,landfill Ely,apples,2011-08-23,0.009518730183673024
eat2,composting Ely,apples,2011-08-23,0.004079455793002724
farm8,eat2,apples,2011-08-24,1.2150017130346298
eat2,landfill Ely,apples,2011-08-24,0.8505011991242409
eat2,composting Ely,apples,2011-08-24,0.36450051391038896
farm8,eat2,apples,2011-08-25,9.343420651941171
eat2,landfill Ely,apples,2011-08-25,6.540394456358821
eat2,composting Ely,apples,2011-08-25,2.803026195582352
farm8,eat2,apples,2011-08-26,2.7090405230657764
eat2,landfill Ely,apples,2011-08-26,1.8963283661460435
eat2,composting Ely,apples,2011-08-26,0.8127121569197329
farm8,eat2,apples,2011-08-27,7.771202208082744
eat2,landfill Ely,apples,2011-08-27,5.439841545657918
eat2,composting Ely,apples,2011-08-27,2.3313606624248235
farm8,eat2,apples,2011-08-28,0.040153929444857364
eat2,landfill Ely,apples,2011-08-28,0.028107750611400147
eat2,composting Ely,apples,2011-08-28,0.012046178833457207
farm8,eat2,apples,2011-08-29,1.0199719830422131
eat2,landfill Ely,apples,2011-08-29,0.7139803881295491
eat2,composting Ely,apples,2011-08-29,0.3059915949126639
farm8,eat2,apples,2011-08-30,1.4006975148705558
eat2,landfill Ely,apples,2011-08-30,0.980488260409389
eat2,composting Ely,apples,2011-08-30,0.4202092544611668
farm8,eat2,apples,2011-08-31,0.8548036714702006
eat2,landfill Ely,apples,2011-08-31,0.5983625700291404
eat2,composting Ely,apples,2011-08-31,0.2564411014410602
farm8,eat3,oranges,2011-08-01,4.606028175521534
eat3,landfill Ely,oranges,2011-08-01,3.2242197228650737
eat3,composting Ely,oranges,2011-08-01,1.3818084526564602
farm8,eat3,oranges,2011-08-02,7.518152570370287
eat3,landfill Ely,oranges,2011-08-02,5.262706799259202
eat3,composting Ely,oranges,2011-08-02,2.255445771111086
farm8,eat3,oranges,2011-08-03,0.3416751754605458
eat3,landfill Ely,oranges,2011-08-03,0.23917262282238205
eat3,composting Ely,oranges,2011-08-03,0.10250255263816374
farm8,eat3,oranges,2011-08-04,0.10098394208432723
eat3,landfill Ely,oranges,2011-08-04,0.07068875945902907
eat3,composting Ely,oranges,2011-08-04,0.030295182625298168
farm8,eat3,oranges,2011-08-05,4.1398860946654015
eat3,landfill Ely,oranges,2011-08-05,2.8979202662657815
eat3,composting Ely,oranges,2011-08-05,1.2419658283996209
farm8,eat3,oranges,2011-08-06,9.232582576816345
eat3,landfill Ely,oranges,2011-08-06,6.462807803771441
eat3,composting Ely,oranges,2011-08-06,2.769774773044903
farm8,eat3,oranges,2011-08-07,1.8571288510728168
eat3,landfill Ely,oranges,2011-08-07,1.2999901957509714
eat3,composting Ely,oranges,2011-08-07,0.5571386553218449
farm8,eat3,oranges,2011-08-08,0.13507512383302714
eat3,landfill Ely,oranges,2011-08-08,0.094552586683119
eat3,composting Ely,oranges,2011-08-08,0.04052253714990815
farm8,eat3,oranges,2011-08-09,2.254019880050059
eat3,landfill Ely,oranges,2011-08-09,1.5778139160350413
eat3,composting Ely,oranges,2011-08-09,0.6762059640150176
farm8,eat3,oranges,2011-08-10,4.626643429256287
eat3,landfill Ely,oranges,2011-08-10,3.2386504004794014
eat3,composting Ely,oranges,2011-08-10,1.3879930287768858
farm8,eat3,oranges,2011-08-11,6.082930437169707
eat3,landfill Ely,oranges,2011-08-11,4.258051306018794
eat3,composting Ely,oranges,2011-08-11,1.824879131150912
farm8,eat3,oranges,2011-08-12,8.020607211734099
eat3,landfill Ely,oranges,2011-08-12,5.614425048213871
eat3,composting Ely,oranges,2011-08-12,2.40618216352023
farm8,eat3,oranges,2011-08-13,0.057701393214086086
eat3,landfill Ely,oranges,2011-08-13,0.04039097524986026
eat3,composting Ely,oranges,2011-08-13,0.017310417964225826
farm8,eat3,oranges,2011-08-14,1.4708739420863035
eat3,landfill Ely,oranges,2011-08-14,1.0296117594604126
eat3,composting Ely,oranges,2011-08-14,0.4412621826258911
farm8,eat3,oranges,2011-08-15,3.641970178726865
eat3,landfill Ely,oranges,2011-08-15,2.549379125108805
eat3,composting Ely,oranges,2011-08-15,1.0925910536180594
farm8,eat3,oranges,2011-08-16,0.3128781066694801
eat3,landfill Ely,oranges,2011-08-16,0.21901467466863608
eat3,composting Ely,oranges,2011-08-16,0.09386343200084404
farm8,eat3,oranges,2011-08-17,0.8008721168683864
eat3,landfill Ely,oranges,2011-08-17,0.5606104818078704
eat3,composting Ely,oranges,2011-08-17,0.24026163506051595
farm8,eat3,oranges,2011-08-18,3.8150081506611184
eat3,landfill Ely,oranges,2011-08-18,2.670505705462783
eat3,composting Ely,oranges,2011-08-18,1.1445024451983357
farm8,eat3,oranges,2011-08-19,6.591016458209381
eat3,landfill Ely,oranges,2011-08-19,4.613711520746567
eat3,composting Ely,oranges,2011-08-19,1.9773049374628144
farm8,eat3,oranges,2011-08-20,3.6279330782664436
eat3,landfill Ely,oranges,2011-08-20,2.5395531547865104
eat3,composting Ely,oranges,2011-08-20,1.088379923479933
farm8,eat3,oranges,2011-08-21,1.4997750712239526
eat3,landfill Ely,oranges,2011-08-21,1.0498425498567667
eat3,composting Ely,oranges,2011-08-21,0.44993252136718576
farm8,eat3,oranges,2011-08-22,3.8823547999906562
eat3,landfill Ely,oranges,2011-08-22,2.7176483599934587
eat3,composting Ely,oranges,2011-08-22,1.1647064399971965
farm8,eat3,oranges,2011-08-23,0.0012394740176042151
eat3,landfill Ely,oranges,2011-08-23,0.0008676318123229503
eat3,composting Ely,oranges,2011-08-23,0.0003718422052812644
farm8,eat3,oranges,2011-08-24,0.3361145579547897
eat3,landfill Ely,oranges,2011-08-24,0.2352801905683528
eat3,composting Ely,oranges,2011-08-24,0.10083436738643692
farm8,eat3,oranges,2011-08-25,0.01530884374337374
eat3,landfill Ely,oranges,2011-08-25,0.010716190620361618
eat3,composting Ely,oranges,2011-08-25,0.004592653123012122
farm8,eat3,oranges,2011-08-26,2.0291272554542754
eat3,landfill Ely,oranges,2011-08-26,1.4203890788179927
eat3,composting Ely,oranges,2011-08-26,0.6087381766362826
farm8,eat3,oranges,2011-08-27,0.14172923583229152
eat3,landfill Ely,oranges,2011-08-27,0.09921046508260406
eat3,composting Ely,oranges,2011-08-27,0.042518770749687455
farm8,eat3,oranges,2011-08-28,0.5473380547041224
eat3,landfill Ely,oranges,2011-08-28,0.3831366382928857
eat3,composting Ely,oranges,2011-08-28,0.16420141641123673
farm8,eat3,oranges,2011-08-29,0.00805727852045661
eat3,landfill Ely,oranges,2011-08-29,0.005640094964319626
eat3,composting Ely,oranges,2011-08-29,0.0024171835561369827
farm8,eat3,oranges,2011-08-30,6.305288003148607
eat3,landfill Ely,oranges,2011-08-30,4.413701602204023
eat3,composting Ely,oranges,2011-08-30,1.8915864009445813
farm8,eat3,oranges,2011-08-31,5.541798992691988
eat3,landfill Ely,oranges,2011-08-31,3.879259294884391
eat3,composting Ely,oranges,2011-08-31,1.662539697807596
farm8,eat4,oranges,2011-08-01,1.3073121839799864
eat4,landfill Ely,oranges,2011-08-01,0.9151185287859904
eat4,composting Ely,oranges,2011-08-01,0.3921936551939959
farm8,eat4,oranges,2011-08-02,0.3162498792749619
eat4,landfill Ely,oranges,2011-08-02,0.22137491549247326
eat4,composting Ely,oranges,2011-08-02,0.09487496378248857
farm8,eat4,oranges,2011-08-03,4.454350685219708
eat4,landfill Ely,oranges,2011-08-03,3.1180454796537966
eat4,composting Ely,oranges,2011-08-03,1.3363052055659124
farm8,eat4,oranges,2011-08-04,9.063040988815382
eat4,landfill Ely,oranges,2011-08-04,6.344128692170767
eat4,composting Ely,oranges,2011-08-04,2.718912296644614
farm8,eat4,oranges,2011-08-05,0.000509003753395719
eat4,landfill Ely,oranges,2011-08-05,0.00035630262737700334
eat4,composting Ely,oranges,2011-08-05,0.00015270112601871569
farm8,eat4,oranges,2011-08-06,0.0354908125615384
eat4,landfill Ely,oranges,2011-08-06,0.024843568793076882
eat4,composting Ely,oranges,2011-08-06,0.01064724376846152
farm8,eat4,oranges,2011-08-07,3.8021869136842614
eat4,landfill Ely,oranges,2011-08-07,2.6615308395789827
eat4,composting Ely,oranges,2011-08-07,1.1406560741052785
farm8,eat4,oranges,2011-08-08,9.90072134136611
eat4,landfill Ely,oranges,2011-08-08,6.930504938956276
eat4,composting Ely,oranges,2011-08-08,2.9702164024098328
farm8,eat4,oranges,2011-08-09,0.019548638406039008
eat4,landfill Ely,oranges,2011-08-09,0.01368404688422731
eat4,composting Ely,oranges,2011-08-09,0.005864591521811705
farm8,eat4,oranges,2011-08-10,0.8882690415270077
eat4,landfill Ely,oranges,2011-08-10,0.6217883290689054
eat4,composting Ely,oranges,2011-08-10,0.2664807124581023
farm8,eat4,oranges,2011-08-11,4.8065776583872015
eat4,landfill Ely,oranges,2011-08-11,3.364604360871041
eat4,composting Ely,oranges,2011-08-11,1.4419732975161603
farm8,eat4,oranges,2011-08-12,5.696874393449519
eat4,landfill Ely,oranges,2011-08-12,3.9878120754146633
eat4,composting Ely,oranges,2011-08-12,1.709062318034856
farm8,eat4,oranges,2011-08-13,7.883771558293855
eat4,landfill Ely,oranges,2011-08-13,5.5186400908056985
eat4,composting Ely,oranges,2011-08-13,2.3651314674881565
farm8,eat4,oranges,2011-08-14,1.6377799144855425
eat4,landfill Ely,oranges,2011-08-14,1.1464459401398794
eat4,composting Ely,oranges,2011-08-14,0.4913339743456626
farm8,eat4,oranges,2011-08-15,4.236158467527426
eat4,landfill Ely,oranges,2011-08-15,2.9653109272691984
eat4,composting Ely,oranges,2011-08-15,1.2708475402582278
farm8,eat4,oranges,2011-08-16,4.794863702410622
eat4,landfill Ely,oranges,2011-08-16,3.3564045916874354
eat4,composting Ely,oranges,2011-08-16,1.4384591107231868
farm8,eat4,oranges,2011-08-17,7.52188405875211
eat4,landfill Ely,oranges,2011-08-17,5.265318841126477
eat4,composting Ely,oranges,2011-08-17,2.256565217625633
farm8,eat4,oranges,2011-08-18,7.185342056362714
eat4,landfill Ely,oranges,2011-08-18,5.029739439453898
eat4,composting Ely,oranges,2011-08-18,2.1556026169088143
farm8,eat4,oranges,2011-08-19,0.8928640034884504
eat4,landfill Ely,oranges,2011-08-19,0.6250048024419153
eat4,composting Ely,oranges,2011-08-19,0.2678592010465351
farm8,eat4,oranges,2011-08-20,0.2945854642112523
eat4,landfill Ely,oranges,2011-08-20,0.2062098249478766
eat4,composting Ely,oranges,2011-08-20,0.08837563926337569
farm8,eat4,oranges,2011-08-21,3.3934419623227385
eat4,landfill Ely,oranges,2011-08-21,2.3754093736259168
eat4,composting Ely,oranges,2011-08-21,1.0180325886968216
farm8,eat4,oranges,2011-08-22,0.02234744161399236
eat4,landfill Ely,oranges,2011-08-22,0.015643209129794652
eat4,composting Ely,oranges,2011-08-22,0.006704232484197708
farm8,eat4,oranges,2011-08-23,2.3644341426128825
eat4,landfill Ely,oranges,2011-08-23,1.6551038998290175
eat4,composting Ely,oranges,2011-08-23,0.7093302427838647
farm8,eat4,oranges,2011-08-24,3.442276581542598
eat4,landfill Ely,oranges,2011-08-24,2.409593607079819
eat4,composting Ely,oranges,2011-08-24,1.0326829744627797
farm8,eat4,oranges,2011-08-25,0.3497680421387378
eat4,landfill Ely,oranges,2011-08-25,0.2448376294971165
eat4,composting Ely,oranges,2011-08-25,0.10493041264162134
farm8,eat4,oranges,2011-08-26,8.0619233074067
eat4,landfill Ely,oranges,2011-08-26,5.643346315184687
eat4,composting Ely,oranges,2011-08-26,2.4185769922220097
farm8,eat4,oranges,2011-08-27,2.5769775147146863
eat4,landfill Ely,oranges,2011-08-27,1.8038842603002805
eat4,composting Ely,oranges,2011-08-27,0.7730932544144059
farm8,eat4,oranges,2011-08-28,8.695390317881486
eat4,landfill Ely,oranges,2011-08-28,6.08677322251704
eat4,composting Ely,oranges,2011-08-28,2.608617095364446
farm8,eat4,oranges,2011-08-29,0.2808536626531668
eat4,landfill Ely,oranges,2011-08-29,0.19659756385721674
eat4,composting Ely,oranges,2011-08-29,0.08425609879595004
farm8,eat4,oranges,2011-08-30,9.971908535259807
eat4,landfill Ely,oranges,2011-08-30,6.9803359746818625
eat4,composting Ely,oranges,2011-08-30,2.991572560577942
farm8,eat4,oranges,2011-08-31,0.4196707912169261
eat4,landfill Ely,oranges,2011-08-31,0.2937695538518482
eat4,composting Ely,oranges,2011-08-31,0.12590123736507786
farm8,eat5,oranges,2011-08-01,0.15415772704337355
eat5,landfill Cambridge,oranges,2011-08-01,0.10791040893036148
eat5,composting Cambridge,oranges,2011-08-01,0.04624731811301206
farm8,eat5,oranges,2011-08-02,0.4594645587659991
eat5,landfill Cambridge,oranges,2011-08-02,0.32162519113619936
eat5,composting Cambridge,oranges,2011-08-02,0.13783936762979973
farm8,eat5,oranges,2011-08-03,9.373911870301214
eat5,landfill Cambridge,oranges,2011-08-03,6.561738309210849
eat5,composting Cambridge,oranges,2011-08-03,2.8121735610903644
farm8,eat5,oranges,2011-08-04,1.8624944616203447
eat5,landfill Cambridge,oranges,2011-08-04,1.3037461231342415
eat5,composting Cambridge,oranges,2011-08-04,0.5587483384861035
farm8,eat5,oranges,2011-08-05,0.2611960386968748
eat5,landfill Cambridge,oranges,2011-08-05,0.1828372270878124
eat5,composting Cambridge,oranges,2011-08-05,0.07835881160906244
farm8,eat5,oranges,2011-08-06,0.05739717761103321
eat5,landfill Cambridge,oranges,2011-08-06,0.04017802432772325
eat5,composting Cambridge,oranges,2011-08-06,0.017219153283309963
farm8,eat5,oranges,2011-08-07,9.554670332688532
eat5,landfill Cambridge,oranges,2011-08-07,6.688269232881972
eat5,composting Cambridge,oranges,2011-08-07,2.86640109980656
farm8,eat5,oranges,2011-08-08,3.8664119153845022
eat5,landfill Cambridge,oranges,2011-08-08,2.7064883407691522
eat5,composting Cambridge,oranges,2011-08-08,1.159923574615351
farm8,eat5,oranges,2011-08-09,0.06566413914368499
eat5,landfill Cambridge,oranges,2011-08-09,0.04596489740057949
eat5,composting Cambridge,oranges,2011-08-09,0.019699241743105497
farm8,eat5,oranges,2011-08-10,2.2873340341736665
eat5,landfill Cambridge,oranges,2011-08-10,1.6011338239215664
eat5,composting Cambridge,oranges,2011-08-10,0.6862002102521
farm8,eat5,oranges,2011-08-11,2.8572027722269
eat5,landfill Cambridge,oranges,2011-08-11,2.000041940558829
eat5,composting Cambridge,oranges,2011-08-11,0.8571608316680698
farm8,eat5,oranges,2011-08-12,7.418401576115032
eat5,landfill Cambridge,oranges,2011-08-12,5.1928811032805235
eat5,composting Cambridge,oranges,2011-08-12,2.2255204728345097
farm8,eat5,oranges,2011-08-13,1.6207223410852245
eat5,landfill Cambridge,oranges,2011-08-13,1.1345056387596568
eat5,composting Cambridge,oranges,2011-08-13,0.4862167023255672
farm8,eat5,oranges,2011-08-14,0.6772726520130685
eat5,landfill Cambridge,oranges,2011-08-14,0.474090856409148
eat5,composting Cambridge,oranges,2011-08-14,0.20318179560392047
farm8,eat5,oranges,2011-08-15,6.178682160020117
eat5,landfill Cambridge,oranges,2011-08-15,4.325077512014082
eat5,composting Cambridge,oranges,2011-08-15,1.8536046480060355
farm8,eat5,oranges,2011-08-16,1.0087698596925336
eat5,landfill Cambridge,oranges,2011-08-16,0.7061389017847735
eat5,composting Cambridge,oranges,2011-08-16,0.3026309579077601
farm8,eat5,oranges,2011-08-17,2.115781112692304
eat5,landfill Cambridge,oranges,2011-08-17,1.4810467788846124
eat5,composting Cambridge,oranges,2011-08-17,0.6347343338076911
farm8,eat5,oranges,2011-08-18,5.0571801422436335
eat5,landfill Cambridge,oranges,2011-08-18,3.540026099570543
eat5,composting Cambridge,oranges,2011-08-18,1.51715404267309
farm8,eat5,oranges,2011-08-19,0.9852950227449692
eat5,landfill Cambridge,oranges,2011-08-19,0.6897065159214784
eat5,composting Cambridge,oranges,2011-08-19,0.29558850682349075
farm8,eat5,oranges,2011-08-20,0.006776370446437635
eat5,landfill Cambridge,oranges,2011-08-20,0.004743459312506346
eat5,composting Cambridge,oranges,2011-08-20,0.0020329111339312906
farm8,eat5,oranges,2011-08-21,3.965834470581073
eat5,landfill Cambridge,oranges,2011-08-21,2.77608412940675
eat5,composting Cambridge,oranges,2011-08-21,1.1897503411743218
farm8,eat5,oranges,2011-08-22,8.102930602568673
eat5,landfill Cambridge,oranges,2011-08-22,5.672051421798072
eat5,composting Cambridge,oranges,2011-08-22,2.4308791807706016
farm8,eat5,oranges,2011-08-23,2.3994643044864343
eat5,landfill Cambridge,oranges,2011-08-23,1.6796250131405035
eat5,composting Cambridge,oranges,2011-08-23,0.7198392913459302
farm8,eat5,oranges,2011-08-24,7.083634627322742
eat5,landfill Cambridge,oranges,2011-08-24,4.958544239125919
eat5,composting Cambridge,oranges,2011-08-24,2.1250903881968224
farm8,eat5,oranges,2011-08-25,4.236739465912697
eat5,landfill Cambridge,oranges,2011-08-25,2.965717626138888
eat5,composting Cambridge,oranges,2011-08-25,1.2710218397738091
farm8,eat5,oranges,2011-08-26,3.016130221543352
eat5,landfill Cambridge,oranges,2011-08-26,2.111291155080346
eat5,composting Cambridge,oranges,2011-08-26,0.9048390664630056
farm8,eat5,oranges,2011-08-27,4.140740137313935
eat5,landfill Cambridge,oranges,2011-08-27,2.8985180961197545
eat5,composting Cambridge,oranges,2011-08-27,1.242222041194181
farm8,eat5,oranges,2011-08-28,0.7349847092417515
eat5,landfill Cambridge,oranges,2011-08-28,0.514489296469226
eat5,composting Cambridge,oranges,2011-08-28,0.22049541277252546
farm8,eat5,oranges,2011-08-29,2.311549965598176
eat5,landfill Cambridge,oranges,2011-08-29,1.618084975918723
eat5,composting Cambridge,oranges,2011-08-29,0.6934649896794528
farm8,eat5,oranges,2011-08-30,5.500566648326392
eat5,landfill Cambridge,oranges,2011-08-30,3.8503966538284735
eat5,composting Cambridge,oranges,2011-08-30,1.6501699944979176
farm8,eat5,oranges,2011-08-31,3.9471633726423287
eat5,landfill Cambridge,oranges,2011-08-31,2.7630143608496303
eat5,composting Cambridge,oranges,2011-08-31,1.1841490117926987
farm8,eat7,bananas,2011-08-01,0.6618349212056468
eat7,landfill Cambridge,bananas,2011-08-01,0.4632844448439527
eat7,composting Cambridge,bananas,2011-08-01,0.19855047636169404
farm8,eat7,bananas,2011-08-02,7.490274288556215
eat7,landfill Cambridge,bananas,2011-08-02,5.24319200198935
eat7,composting Cambridge,bananas,2011-08-02,2.2470822865668643
farm8,eat7,bananas,2011-08-03,0.3687992087773199
eat7,landfill Cambridge,bananas,2011-08-03,0.2581594461441239
eat7,composting Cambridge,bananas,2011-08-03,0.11063976263319596
farm8,eat7,bananas,2011-08-04,9.348852308188066
eat7,landfill Cambridge,bananas,2011-08-04,6.544196615731647
eat7,composting Cambridge,bananas,2011-08-04,2.80465569245642
